jahr,monat,bundesstaat,magnitude,streckenlaenge,breite,verletzte,todesopfer
1952,11,NC,2,1.0,50,1,0
1952,12,TX,2,13.3,100,4,0
1952,12,KY,3,35.0,880,3,0
1952,12,CA,0,0.1,10,0,0
1953,1,AR,2,4.5,100,2,0
1953,1,AL,1,0.5,167,0,0
1953,1,AL,2,3.0,867,0,0
1953,1,SC,2,9.6,150,2,0
1953,1,FL,1,0.5,10,0,0
1953,1,FL,1,0.1,10,0,0
1953,1,FL,2,9.2,100,12,0
1953,1,AL,1,0.1,10,1,0
1953,1,AL,3,1.5,50,0,0
1953,1,GA,1,0.4,33,1,0
1953,1,GA,1,8.3,150,1,0
1953,1,TN,2,0.5,500,0,0
1953,1,MS,2,45.2,100,1,0
1953,1,AL,3,6.5,300,1,0
1953,2,LA,3,15.6,400,21,2
1953,2,OK,1,1.3,17,0,0
1953,2,OK,1,0.5,10,0,0
1953,2,OK,1,4.7,67,0,0
1953,2,OK,1,0.1,10,0,0
1953,2,TX,1,0.1,10,0,0
1953,2,TX,1,0.1,10,0,0
1953,2,AL,2,0.5,300,2,0
1953,2,AL,2,0.7,100,1,0
1953,2,AL,2,7.1,220,6,0
1953,2,AL,3,0.1,20,8,1
1953,2,AR,1,0.1,33,0,0
1953,2,MS,1,16.5,100,0,0
1953,2,MS,1,21.3,100,0,0
1953,2,MS,2,1.0,100,2,0
1953,2,MS,2,14.2,880,1,0
1953,3,TX,2,2.0,80,2,0
1953,3,OK,2,23.6,100,1,0
1953,3,OK,2,2.0,100,2,0
1953,3,OK,2,1.3,250,0,0
1953,3,OK,2,0.1,100,0,0
1953,3,OK,3,1.0,100,8,1
1953,3,OK,3,45.3,200,11,2
1953,3,TX,4,13.9,50,25,17
1953,3,AR,2,36.2,333,0,0
1953,3,AR,3,40.1,880,0,0
1953,3,AR,3,12.2,880,7,0
1953,3,IL,2,42.3,200,0,0
1953,3,IN,0,0.1,100,0,0
1953,3,IN,1,0.1,100,0,0
1953,3,MO,1,0.2,10,1,0
1953,3,MS,2,3.3,10,0,1
1953,3,TN,1,0.2,10,0,0
1953,3,TN,1,0.2,10,0,0
1953,3,TN,2,24.8,33,8,0
1953,3,TN,2,24.0,100,2,0
1953,3,TN,2,0.3,600,1,0
1953,3,TN,3,24.7,100,3,0
1953,3,NC,3,30.1,27,1,0
1953,3,AL,2,0.1,10,2,0
1953,3,IN,1,3.3,27,0,0
1953,3,IN,2,1.9,33,0,0
1953,3,IA,1,0.1,10,2,0
1953,3,IA,1,10.9,600,0,0
1953,3,IA,2,11.7,100,0,0
1953,3,IA,3,31.8,400,0,0
1953,3,MN,2,0.1,10,3,1
1953,3,MS,1,9.0,10,0,0
1953,3,AL,2,1.0,200,0,0
1953,3,LA,2,234.7,200,22,2
1953,3,MS,1,101.3,10,1,0
1953,3,TN,2,30.1,100,0,0
1953,3,OK,1,1.0,100,0,0
1953,3,KS,0,16.1,10,0,0
1953,3,MO,1,0.2,10,0,0
1953,3,MO,1,3.0,10,0,0
1953,4,OK,0,0.1,10,0,0
1953,4,MS,2,0.1,100,0,0
1953,4,AL,3,0.5,37,12,0
1953,4,FL,2,0.1,10,0,0
1953,4,IL,2,6.5,30,3,0
1953,4,IL,3,156.7,750,22,3
1953,4,KS,1,0.4,70,0,0
1953,4,AL,1,0.5,100,0,0
1953,4,FL,2,0.1,10,0,0
1953,4,FL,1,2.0,10,1,0
1953,4,MS,1,0.1,10,0,0
1953,4,OK,2,16.2,440,0,0
1953,4,OK,2,0.3,23,0,0
1953,4,OH,1,2.0,33,0,0
1953,4,TN,1,0.5,200,8,0
1953,4,TN,1,1.0,300,1,0
1953,4,TN,1,1.5,300,2,0
1953,4,TN,1,0.5,150,1,0
1953,4,NC,2,2.0,100,0,0
1953,4,AL,3,39.8,400,495,8
1953,4,GA,2,1.0,200,1,0
1953,4,GA,2,0.2,700,2,0
1953,4,AR,3,0.1,880,0,0
1953,4,OK,1,0.1,10,0,0
1953,4,OK,2,1.0,200,1,0
1953,4,OK,2,1.5,300,4,1
1953,4,OK,2,0.8,17,14,1
1953,4,AR,2,1.0,100,0,0
1953,4,IA,1,0.1,10,0,0
1953,4,MS,2,96.7,30,0,0
1953,4,CA,2,0.1,10,0,0
1953,4,NE,0,0.9,30,0,0
1953,4,NE,1,0.1,10,0,0
1953,4,OK,0,0.1,27,0,0
1953,4,OK,1,0.1,100,0,0
1953,4,TX,3,0.5,200,3,0
1953,4,TX,3,4.9,200,5,1
1953,4,TX,4,1.0,1760,15,2
1953,4,LA,2,11.5,200,0,0
1953,4,GA,1,1.0,100,5,0
1953,4,GA,2,0.3,20,3,0
1953,4,GA,2,5.6,200,0,0
1953,4,GA,2,0.5,10,3,1
1953,4,GA,3,2.0,10,2,1
1953,4,GA,4,1.0,333,300,18
1953,4,NC,1,0.1,10,0,0
1953,4,VA,0,1.0,220,0,0
1953,5,AL,1,0.1,10,0,0
1953,5,AL,2,1.5,100,2,0
1953,5,AL,4,0.1,100,3,2
1953,5,AL,4,12.1,440,12,7
1953,5,LA,1,1.0,100,0,0
1953,5,TN,2,0.8,100,0,0
1953,5,TN,4,4.2,33,8,4
1953,5,VA,2,2.0,100,0,0
1953,5,AL,0,0.1,10,0,0
1953,5,AL,1,0.2,67,2,0
1953,5,MS,1,6.2,100,0,0
1953,5,MS,2,1.5,200,1,0
1953,5,MS,2,8.8,20,0,0
1953,5,MS,2,9.6,100,2,0
1953,5,KS,3,13.5,10,0,0
1953,5,NE,1,1.5,10,0,0
1953,5,NE,2,1.5,10,0,0
1953,5,NE,3,46.9,880,82,5
1953,5,SD,1,1.9,440,0,0
1953,5,SD,1,6.8,97,0,0
1953,5,AR,2,2.3,200,0,0
1953,5,IA,2,0.1,10,0,0
1953,5,IA,3,6.6,400,0,0
1953,5,IA,4,6.4,10,0,0
1953,5,IA,4,26.6,10,3,0
1953,5,IA,4,162.0,100,24,2
1953,5,KS,1,42.5,10,0,0
1953,5,KS,1,6.9,440,0,0
1953,5,KS,1,0.5,200,0,0
1953,5,KS,3,52.2,10,0,0
1953,5,MN,2,17.0,440,0,0
1953,5,MN,2,6.9,67,3,6
1953,5,MO,1,0.2,10,0,0
1953,5,NE,0,0.1,33,0,0
1953,5,NE,1,0.1,10,0,0
1953,5,NE,1,9.7,10,0,0
1953,5,OK,1,3.6,440,0,0
1953,5,OK,1,0.1,17,0,0
1953,5,OK,1,0.1,17,0,0
1953,5,OK,1,0.1,10,0,0
1953,5,OK,2,38.8,10,0,0
1953,5,WI,2,105.7,100,27,4
1953,5,OK,1,0.1,10,0,0
1953,5,OK,1,2.0,33,0,0
1953,5,TX,2,9.5,267,0,0
1953,5,TX,4,9.9,880,159,13
1953,5,TX,5,20.9,583,597,114
1953,5,MS,2,18.7,10,1,0
1953,5,TN,1,0.1,10,0,0
1953,5,KS,1,2.5,220,0,0
1953,5,LA,0,2.0,50,0,0
1953,5,LA,2,21.7,150,3,0
1953,5,LA,2,28.5,200,0,0
1953,5,LA,2,22.5,100,2,0
1953,5,TX,3,5.2,10,8,1
1953,5,LA,3,41.6,100,17,0
1953,5,MI,2,6.4,10,0,0
1953,5,NE,0,4.5,10,0,0
1953,5,VA,1,5.9,10,0,0
1953,5,VA,2,1.0,880,0,0
1953,5,LA,1,2.0,67,0,0
1953,5,LA,2,0.5,33,1,0
1953,5,OK,1,0.1,10,0,0
1953,5,TX,0,0.1,10,0,0
1953,5,CA,2,2.0,10,0,0
1953,5,FL,0,0.1,17,0,0
1953,5,IA,3,38.6,400,7,0
1953,5,IA,3,116.1,400,0,1
1953,5,MI,4,10.0,1760,68,2
1953,5,PA,1,0.5,27,0,0
1953,5,IA,1,0.1,500,0,0
1953,5,MT,3,9.3,400,0,0
1953,5,MD,1,1.0,200,0,0
1953,5,NE,1,0.1,10,0,0
1953,5,KS,1,0.1,10,0,0
1953,5,KS,1,0.1,10,0,0
1953,5,KS,2,0.1,10,0,0
1953,5,KS,1,0.1,50,0,0
1953,5,SD,0,20.6,10,0,0
1953,5,WY,2,38.2,433,0,0
1953,5,KS,2,0.1,10,0,0
1953,5,ND,2,0.1,10,0,0
1953,5,ND,2,3.6,100,0,0
1953,5,ND,5,14.8,600,20,2
1953,5,NE,1,0.1,10,0,0
1953,5,SD,1,0.1,10,0,0
1953,5,SD,2,0.5,33,2,0
1953,5,SD,2,1.9,10,0,0
1953,5,WY,1,0.2,10,0,0
1953,5,ND,0,0.1,20,0,0
1953,5,ND,2,5.4,10,0,0
1953,5,PA,2,1.9,10,0,0
1953,5,SC,1,4.3,200,0,0
1953,5,TX,1,0.1,10,0,0
1953,6,SC,1,3.0,67,0,0
1953,6,NE,2,80.0,10,0,0
1953,6,NE,2,15.0,10,0,0
1953,6,SD,2,5.9,10,0,0
1953,6,FL,1,0.1,10,0,0
1953,6,FL,0,0.1,10,0,0
1953,6,KS,0,0.1,10,0,0
1953,6,MI,0,1.0,50,0,0
1953,6,MI,2,5.6,10,0,0
1953,6,NE,3,9.8,10,0,0
1953,6,OK,0,0.1,27,0,0
1953,6,OK,0,0.1,250,0,0
1953,6,OK,1,0.4,100,0,0
1953,6,OK,1,2.0,50,0,0
1953,6,OK,2,0.1,10,0,0
1953,6,OK,3,16.9,10,0,0
1953,6,TX,0,0.1,10,0,0
1953,6,UT,0,8.0,147,0,0
1953,6,ME,1,0.2,33,1,0
1953,6,OK,0,0.1,10,0,0
1953,6,CO,0,0.1,10,0,0
1953,6,CO,0,0.1,10,0,0
1953,6,CO,0,0.1,10,0,0
1953,6,CO,1,0.1,10,0,0
1953,6,CO,1,0.1,10,0,0
1953,6,IA,1,2.3,100,0,0
1953,6,IA,2,11.3,200,0,0
1953,6,IA,2,49.2,833,0,0
1953,6,IA,2,49.0,200,0,0
1953,6,IA,2,116.0,200,0,0
1953,6,IA,3,30.7,200,0,0
1953,6,KS,0,10.9,10,0,0
1953,6,KS,0,12.6,10,0,0
1953,6,KS,1,0.1,10,0,0
1953,6,KS,2,0.1,10,0,0
1953,6,MN,1,19.1,10,0,0
1953,6,MT,0,0.1,10,0,0
1953,6,NE,0,4.1,10,0,0
1953,6,NE,0,9.0,33,0,0
1953,6,NE,0,1.5,10,1,0
1953,6,NE,0,1.0,10,5,0
1953,6,NE,1,22.7,10,2,0
1953,6,NE,1,15.0,33,0,0
1953,6,NE,1,8.2,10,0,0
1953,6,NE,2,6.6,100,0,0
1953,6,NE,2,6.6,10,0,0
1953,6,NE,2,20.1,10,1,0
1953,6,NE,2,6.9,10,2,0
1953,6,NE,2,16.6,10,0,0
1953,6,NE,2,31.0,10,6,0
1953,6,NE,2,4.1,10,1,0
1953,6,NE,3,8.0,250,1,0
1953,6,NE,4,15.0,440,0,11
1953,6,SD,0,1.5,10,0,0
1953,6,MI,0,0.1,10,0,0
1953,6,MI,2,16.6,833,13,4
1953,6,MI,3,9.1,200,11,0
1953,6,MI,3,1.8,100,0,0
1953,6,MI,3,11.3,70,5,1
1953,6,MI,4,33.8,833,23,0
1953,6,MI,4,5.4,200,18,4
1953,6,MI,5,18.9,833,844,116
1953,6,NE,0,0.1,10,0,0
1953,6,NE,0,0.1,10,0,0
1953,6,NE,1,0.1,83,0,0
1953,6,OH,4,118.0,100,379,17
1953,6,MA,3,28.0,667,17,0
1953,6,MA,4,34.9,900,1228,94
1953,6,NH,1,1.0,40,0,0
1953,6,NH,3,1.5,100,5,0
1953,6,VA,1,0.1,10,0,0
1953,6,WY,1,7.2,67,0,0
1953,6,WY,2,2.0,33,0,0
1953,6,IN,1,0.1,10,0,0
1953,6,ND,0,0.1,10,0,0
1953,6,ND,2,0.1,10,0,0
1953,6,OH,2,0.1,10,0,0
1953,6,VA,1,4.5,10,0,0
1953,6,SD,2,27.7,440,0,0
1953,6,SD,2,7.6,10,0,0
1953,6,CO,2,1.0,1417,0,0
1953,6,FL,1,0.1,10,0,0
1953,6,SD,1,9.3,67,0,0
1953,6,KS,1,6.6,440,0,0
1953,6,KS,2,8.8,10,0,0
1953,6,KS,2,0.1,10,0,0
1953,6,NE,1,1.5,10,0,0
1953,6,NE,2,0.1,10,1,0
1953,6,OK,1,1.9,30,0,0
1953,6,OK,1,0.3,50,1,0
1953,6,OK,1,6.1,880,0,0
1953,6,TX,1,0.1,10,1,0
1953,6,MN,0,0.1,10,0,0
1953,6,WI,1,2.0,100,0,0
1953,6,KS,2,0.1,10,3,0
1953,6,VT,1,1.5,10,0,0
1953,6,KS,0,0.1,10,0,0
1953,6,OK,1,1.0,300,0,0
1953,6,PA,1,3.6,17,0,0
1953,6,MT,0,0.1,10,0,0
1953,6,MT,2,33.5,1320,0,0
1953,6,KS,0,0.1,10,0,0
1953,6,KS,1,0.1,10,0,0
1953,6,OK,1,0.2,10,0,0
1953,6,IA,1,0.1,100,0,0
1953,6,IA,1,0.1,100,2,0
1953,6,IA,2,7.8,100,1,0
1953,6,IA,5,0.1,100,2,1
1953,6,ND,2,0.1,10,0,0
1953,6,MI,1,10.9,500,0,0
1953,7,CO,0,0.1,10,0,0
1953,7,CO,0,0.1,10,0,0
1953,7,MD,1,1.0,200,0,0
1953,7,NE,1,4.3,10,0,0
1953,7,KS,0,1.0,100,0,0
1953,7,IL,0,0.1,10,0,0
1953,7,MI,0,0.1,10,0,0
1953,7,MI,0,1.0,10,0,0
1953,7,ND,1,0.1,10,0,0
1953,7,OK,1,1.0,220,0,0
1953,7,ME,0,1.0,10,1,0
1953,7,NE,1,10.8,10,1,0
1953,7,OK,1,0.1,10,0,0
1953,7,OK,0,0.1,10,0,0
1953,7,OK,1,0.3,100,0,0
1953,7,UT,0,0.1,10,0,0
1953,7,KS,0,0.1,10,0,0
1953,7,TX,1,0.1,10,0,0
1953,7,TX,2,1.0,10,0,0
1953,7,WY,1,0.1,27,0,0
1953,7,LA,2,6.4,33,2,0
1953,7,AR,1,0.1,10,0,0
1953,7,NE,1,0.1,10,0,0
1953,7,NE,1,0.7,10,0,0
1953,7,FL,1,0.1,17,1,0
1953,7,WY,1,0.2,10,0,0
1953,7,MN,2,0.5,67,1,0
1953,7,NE,1,0.1,10,0,0
1953,7,NE,1,9.9,10,0,0
1953,7,NE,1,8.6,10,0,0
1953,7,TX,0,1.0,67,0,0
1953,7,MT,1,0.1,10,0,0
1953,8,MO,1,7.7,10,0,0
1953,8,KS,1,4.1,10,0,0
1953,8,KS,1,0.2,250,0,0
1953,8,NE,2,1.9,10,0,0
1953,8,MO,0,0.2,10,0,0
1953,8,OK,0,0.1,10,0,0
1953,8,SD,1,2.0,30,0,0
1953,8,NE,0,0.1,10,0,0
1953,8,SC,1,5.4,100,0,0
1953,8,MS,1,0.1,10,0,0
1953,8,MS,1,0.1,10,0,0
1953,8,FL,1,1.0,67,0,0
1953,8,WY,1,0.1,10,0,0
1953,8,OK,1,0.1,10,0,0
1953,8,TX,0,4.9,17,0,0
1953,8,TX,2,0.1,880,0,0
1953,8,TX,1,0.1,33,0,0
1953,8,CO,1,0.1,10,0,0
1953,8,CO,0,2.0,100,0,0
1953,8,CO,1,5.7,100,0,0
1953,8,FL,0,0.1,10,0,0
1953,8,MN,0,0.1,10,0,0
1953,8,TX,0,0.5,17,0,0
1953,8,TX,0,0.1,10,0,0
1953,9,PA,2,4.7,50,0,0
1953,9,CO,1,0.1,50,0,0
1953,9,FL,0,0.1,10,0,0
1953,9,MI,1,0.1,10,0,0
1953,9,FL,1,1.0,200,0,0
1953,10,FL,0,0.1,27,0,0
1953,10,CO,2,2.0,200,0,0
1953,10,CO,3,11.9,880,0,0
1953,10,TX,1,0.5,100,0,0
1953,10,TX,2,4.1,100,0,0
1953,10,LA,1,1.0,33,0,0
1953,11,FL,0,0.1,10,0,0
1953,11,OK,0,0.1,17,0,0
1953,11,OK,1,0.3,10,0,0
1953,11,OK,0,0.1,10,0,0
1953,11,OK,1,2.0,33,0,0
1953,11,OK,1,0.1,10,0,0
1953,11,TX,2,5.6,50,0,0
1953,11,LA,1,1.0,100,0,0
1953,11,LA,2,20.4,300,2,0
1953,11,FL,2,0.1,10,22,0
1953,11,PA,2,2.0,67,2,0
1953,11,PA,2,0.1,20,0,0
1953,12,TX,3,5.1,1760,10,0
1953,12,OK,1,31.4,880,2,0
1953,12,OK,1,1.5,880,1,0
1953,12,TX,1,2.7,100,0,0
1953,12,TX,2,1.5,200,0,0
1953,12,TX,2,0.2,67,0,0
1953,12,TX,2,0.1,50,5,2
1953,12,TX,3,3.3,100,4,0
1953,12,LA,2,1.0,100,3,0
1953,12,LA,4,85.5,300,50,9
1953,12,MS,3,18.8,300,20,0
1953,12,GA,2,1.0,100,0,0
1953,12,LA,2,9.7,33,16,0
1953,12,LA,2,58.3,880,11,0
1953,12,MS,2,8.2,30,11,0
1953,12,MS,5,9.0,500,270,38
1953,12,AL,1,0.1,10,0,0
1953,12,AL,2,2.0,10,1,0
1953,12,FL,2,8.4,10,0,0
1953,12,FL,1,2.7,100,0,0
1953,12,FL,2,0.1,10,0,0
1954,1,MS,1,5.6,100,0,0
1954,1,MS,2,17.3,27,2,0
1954,2,CO,1,0.5,17,0,0
1954,2,AR,2,0.1,167,0,0
1954,2,AR,3,1.0,100,24,0
1954,2,AR,3,2.0,880,4,1
1954,2,SC,1,1.0,33,0,0
1954,2,AR,2,1.2,167,1,0
1954,2,AR,2,1.0,33,0,0
1954,2,LA,2,0.5,100,4,1
1954,2,TX,1,2.7,17,0,0
1954,2,TX,2,3.0,17,2,0
1954,2,TX,2,9.5,150,7,0
1954,2,FL,1,0.1,10,0,0
1954,2,MS,2,37.1,200,10,0
1954,2,MS,2,19.2,100,10,0
1954,2,NC,1,16.6,27,0,0
1954,2,AR,2,3.0,400,0,0
1954,2,AL,1,12.5,167,0,0
1954,3,VA,0,0.1,10,0,0
1954,3,AZ,0,0.1,10,0,0
1954,3,KS,2,0.1,10,0,0
1954,3,IL,1,38.6,10,3,0
1954,3,IN,1,0.1,10,0,0
1954,3,KS,1,0.1,10,0,0
1954,3,AL,3,7.0,1480,20,2
1954,3,GA,1,3.3,200,0,0
1954,3,GA,1,34.4,300,5,1
1954,3,GA,3,49.5,300,75,5
1954,3,PA,0,2.0,10,0,0
1954,3,KS,0,0.1,10,0,0
1954,3,KS,1,0.1,10,0,0
1954,3,KS,1,0.1,10,0,0
1954,3,KS,1,2.0,440,0,0
1954,3,KS,1,0.1,10,0,0
1954,3,KS,1,0.3,33,0,0
1954,3,KS,1,2.0,440,0,0
1954,3,KS,1,0.1,10,0,0
1954,3,KS,1,0.1,10,0,0
1954,3,KS,1,2.5,133,0,0
1954,3,KS,1,0.1,100,0,0
1954,3,KS,2,0.1,10,0,0
1954,3,KS,2,0.1,10,0,0
1954,3,KS,2,0.1,10,0,0
1954,3,IN,1,0.1,10,0,0
1954,3,IN,2,0.1,10,0,0
1954,3,OH,1,1.0,33,0,0
1954,3,AR,3,20.6,400,4,0
1954,3,KS,1,2.0,440,0,0
1954,3,KS,1,0.1,17,0,0
1954,3,KS,2,0.1,10,0,0
1954,3,KS,2,22.2,880,0,0
1954,3,MO,1,23.9,50,0,0
1954,3,MO,1,15.7,33,0,0
1954,3,MO,1,0.5,17,0,0
1954,3,MO,1,5.4,50,0,0
1954,3,MO,1,11.9,50,0,0
1954,3,MO,1,14.4,900,0,0
1954,3,MO,1,3.3,50,0,0
1954,3,MO,2,26.1,50,1,0
1954,3,MO,3,1.0,300,2,0
1954,3,OK,1,0.1,880,0,0
1954,3,OK,1,3.6,200,0,0
1954,3,OK,1,23.9,10,0,0
1954,3,OK,2,4.3,77,0,0
1954,3,OK,2,2.7,200,0,0
1954,3,OK,2,1.0,10,0,0
1954,3,OK,2,5.6,50,0,0
1954,3,TX,1,4.9,67,4,0
1954,3,AR,1,0.5,440,0,0
1954,3,MO,1,0.1,100,0,0
1954,3,MO,1,1.0,60,0,0
1954,3,MO,2,3.0,60,0,0
1954,3,MO,3,21.6,20,0,0
1954,3,MO,4,12.1,100,0,2
1954,3,IN,2,1.5,53,2,0
1954,3,AL,2,2.5,100,0,0
1954,3,CO,1,0.1,10,0,0
1954,3,CO,1,0.1,10,0,0
1954,3,GA,1,0.1,400,0,0
1954,3,GA,2,17.5,200,25,0
1954,4,FL,0,0.1,10,0,0
1954,4,IA,1,0.1,200,0,0
1954,4,IA,2,5.1,880,1,0
1954,4,IA,2,11.5,333,0,0
1954,4,IA,3,5.2,667,0,0
1954,4,KS,1,3.3,100,0,0
1954,4,KS,2,10.4,10,0,0
1954,4,MO,1,0.2,10,0,0
1954,4,MO,1,0.3,17,0,0
1954,4,MO,4,6.3,900,2,0
1954,4,IN,1,0.1,27,0,0
1954,4,IN,1,1.0,10,0,0
1954,4,IN,1,0.1,10,0,0
1954,4,IN,2,3.3,10,0,0
1954,4,IL,3,42.6,400,13,1
1954,4,IN,0,0.5,400,0,0
1954,4,IN,1,0.1,10,0,0
1954,4,MI,1,0.1,33,0,0
1954,4,MI,2,0.1,33,2,0
1954,4,WI,1,0.1,33,0,0
1954,4,WI,2,6.4,400,4,0
1954,4,WI,2,1.9,33,0,0
1954,4,GA,1,4.7,200,0,0
1954,4,LA,0,1.0,10,0,0
1954,4,LA,0,22.9,20,0,0
1954,4,AR,1,0.5,47,0,0
1954,4,AR,2,13.9,100,0,0
1954,4,KS,2,0.1,10,0,0
1954,4,TX,0,0.1,10,0,0
1954,4,TX,1,2.0,17,0,0
1954,4,MO,2,1.0,50,0,0
1954,4,TX,1,3.3,167,0,0
1954,4,TX,1,0.1,10,0,0
1954,4,TX,1,1.0,33,0,0
1954,4,TX,2,1.3,200,0,0
1954,4,WI,2,5.9,33,0,0
1954,4,AL,2,17.3,100,1,0
1954,4,FL,1,0.1,10,0,0
1954,4,FL,2,2.0,10,3,0
1954,4,GA,1,1.5,10,0,0
1954,4,GA,1,2.0,33,0,0
1954,4,PA,1,2.0,10,0,0
1954,4,PA,2,2.0,10,0,0
1954,4,NE,3,5.9,1760,0,0
1954,4,TX,0,0.1,10,0,0
1954,4,TX,0,2.0,33,0,0
1954,4,TX,0,1.0,13,0,0
1954,4,TX,2,1.0,880,0,0
1954,4,PA,0,1.0,10,0,0
1954,4,CO,1,0.1,17,0,0
1954,4,KS,2,0.1,10,0,0
1954,4,KS,2,0.1,10,0,0
1954,4,PA,2,13.3,500,0,0
1954,4,IA,1,0.1,10,0,0
1954,4,IA,2,8.4,10,0,0
1954,4,KS,2,1.0,20,0,0
1954,4,OK,0,1.0,50,0,0
1954,4,OK,1,0.1,10,0,0
1954,4,WI,1,5.6,33,0,0
1954,4,WI,1,1.3,33,0,0
1954,4,OH,2,1.0,10,1,0
1954,4,OK,0,0.1,10,0,0
1954,4,OK,1,0.1,10,0,0
1954,4,PA,1,1.0,67,0,0
1954,4,TX,1,2.0,17,0,0
1954,4,TX,2,11.5,33,0,0
1954,4,AR,1,0.1,10,0,0
1954,4,ID,0,0.1,10,0,0
1954,4,LA,1,0.5,50,0,0
1954,4,MS,1,0.1,10,0,0
1954,4,MS,1,0.1,10,0,0
1954,4,MS,2,3.3,10,2,0
1954,4,TN,2,2.0,300,4,0
1954,4,TX,1,2.0,100,1,0
1954,4,KS,0,0.1,10,0,0
1954,4,KS,0,0.8,50,0,0
1954,4,OK,1,0.8,100,0,0
1954,4,OK,1,0.1,10,0,0
1954,4,OK,1,0.1,20,0,0
1954,4,OK,2,33.3,10,0,0
1954,4,OK,2,4.6,100,2,0
1954,4,OK,2,2.0,10,0,0
1954,4,TX,1,0.1,10,1,0
1954,4,TX,1,3.6,17,0,0
1954,4,AR,1,0.1,10,0,0
1954,4,AR,1,0.5,50,0,0
1954,4,AR,1,6.9,100,0,0
1954,4,AR,2,38.8,100,0,0
1954,4,AR,3,40.7,440,1,0
1954,4,FL,0,0.1,10,0,0
1954,4,IA,2,85.2,200,1,0
1954,4,IA,2,65.8,200,0,0
1954,4,IA,2,16.6,50,0,0
1954,4,IA,2,1.0,200,0,0
1954,4,IA,4,80.4,200,0,0
1954,4,LA,1,0.5,33,0,0
1954,4,LA,2,1.0,67,1,0
1954,4,LA,2,16.7,100,6,1
1954,4,MO,1,7.3,50,0,0
1954,4,MO,2,3.6,400,0,0
1954,4,MO,2,89.6,100,0,0
1954,4,MS,1,6.8,10,0,0
1954,4,OK,1,0.1,10,0,0
1954,4,OK,1,0.1,10,0,0
1954,4,OK,3,1.0,150,12,0
1954,4,TX,1,6.1,880,0,0
1954,4,TX,1,15.0,67,0,0
1954,4,TX,2,15.8,880,2,0
1954,4,TX,2,1.9,67,0,0
1954,4,TX,2,68.8,883,25,0
1954,4,TX,3,139.9,880,6,0
1954,4,TX,3,86.3,50,1,0
1954,4,TX,3,111.6,1760,2,0
1954,5,KS,2,0.3,300,0,0
1954,5,KS,2,5.6,33,0,0
1954,5,KS,2,5.1,10,0,0
1954,5,OK,1,0.1,33,0,0
1954,5,OK,2,0.1,10,0,0
1954,5,OK,2,11.6,300,0,0
1954,5,OK,2,7.8,10,7,0
1954,5,OK,2,39.2,10,6,0
1954,5,OK,2,19.7,100,0,0
1954,5,OK,2,5.7,220,0,0
1954,5,OK,2,37.2,10,6,0
1954,5,OK,3,6.2,100,0,0
1954,5,OK,3,8.0,300,0,0
1954,5,OK,3,12.3,10,3,3
1954,5,OK,4,59.2,10,65,0
1954,5,TX,1,1.0,30,4,0
1954,5,TX,1,1.0,33,0,0
1954,5,TX,2,1.3,67,0,0
1954,5,TX,4,68.6,440,2,0
1954,5,AR,1,2.7,50,0,0
1954,5,AR,1,0.5,40,0,0
1954,5,AR,1,0.1,10,0,0
1954,5,AR,3,0.4,50,0,0
1954,5,KY,1,10.0,10,0,0
1954,5,MO,1,0.2,10,0,0
1954,5,OH,0,0.1,10,0,0
1954,5,OH,0,0.1,10,0,0
1954,5,OH,0,0.1,10,0,0
1954,5,OH,0,0.1,10,0,0
1954,5,OH,1,0.1,167,0,0
1954,5,OK,1,2.0,50,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,TX,2,0.1,20,0,0
1954,5,TX,3,0.1,10,4,0
1954,5,TN,2,3.6,300,0,0
1954,5,VA,0,2.3,150,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,TX,1,1.0,17,0,0
1954,5,MO,0,0.1,10,0,0
1954,5,CT,2,0.8,17,0,0
1954,5,CT,3,0.3,33,2,0
1954,5,TX,1,0.1,10,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,TX,1,1.0,17,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,PA,0,0.8,10,0,0
1954,5,CO,0,0.1,10,0,0
1954,5,NM,0,0.1,10,0,0
1954,5,NM,1,0.5,100,0,0
1954,5,NM,0,0.1,10,0,0
1954,5,NM,1,4.3,50,0,0
1954,5,NM,3,0.1,10,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,NE,0,0.1,10,0,0
1954,5,TX,1,0.1,10,0,0
1954,5,WY,1,0.2,10,0,0
1954,5,IA,2,0.1,50,0,0
1954,5,IA,2,0.1,100,0,0
1954,5,OK,1,0.1,10,0,0
1954,5,OK,2,0.1,10,0,0
1954,5,OK,0,0.1,10,0,0
1954,5,OK,2,0.1,10,0,0
1954,5,TX,0,0.1,10,0,0
1954,5,UT,1,0.5,333,0,0
1954,5,KS,2,0.5,100,0,0
1954,5,TX,0,1.0,10,0,0
1954,5,IA,2,2.3,200,0,0
1954,5,IL,2,7.9,200,0,0
1954,5,IN,1,0.1,10,0,0
1954,5,MS,1,0.1,10,0,0
1954,5,MT,2,0.1,23,0,0
1954,5,SD,1,0.1,10,0,0
1954,5,SD,2,1.0,137,1,0
1954,5,SD,2,2.3,100,1,0
1954,5,SD,2,9.0,90,0,0
1954,5,TX,0,1.1,10,0,0
1954,5,IL,1,0.1,10,0,0
